TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,category
TX000787,AC00297,111.21,8/21/2023 18:36,Debit,Portland,D000401,216.151.64.40,M076,Branch,35,Doctor,111,1,9088.36,11/4/2024 8:12,Healthcare
TX000788,AC00102,316.37,8/28/2023 17:34,Debit,Colorado Springs,D000599,218.83.2.94,M088,ATM,53,Engineer,86,1,4671.69,11/4/2024 8:08,Retail
TX000789,AC00196,260.63,12/20/2023 18:58,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,37,Engineer,142,1,7534.73,11/4/2024 8:08,Entertainment
TX000790,AC00342,92.36,3/27/2023 16:48,Debit,Dallas,D000598,3.200.166.167,M092,ATM,29,Engineer,144,1,6353.14,11/4/2024 8:07,Healthcare
TX000791,AC00027,262.06,9/11/2023 16:09,Debit,Oklahoma City,D000408,44.73.3.217,M029,Branch,63,Doctor,118,1,13587.52,11/4/2024 8:10,Entertainment
TX000792,AC00339,64.5,8/17/2023 18:32,Debit,Denver,D000076,18.72.115.111,M062,ATM,74,Retired,230,1,1351.24,11/4/2024 8:08,Utilities
TX000793,AC00468,253.55,1/11/2023 16:56,Debit,Jacksonville,D000112,41.82.55.163,M007,ATM,28,Engineer,85,5,2797.26,11/4/2024 8:09,Dining
TX000794,AC00262,408.28,3/15/2023 16:33,Credit,Nashville,D000638,142.148.226.178,M028,Branch,21,Student,125,3,1222.77,11/4/2024 8:10,Healthcare
TX000795,AC00425,175.94,6/5/2023 16:16,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,57,Retired,89,1,3728.04,11/4/2024 8:07,Healthcare
TX000796,AC00161,199.47,8/14/2023 16:26,Debit,Detroit,D000585,82.88.241.226,M041,Online,57,Doctor,142,1,6067.44,11/4/2024 8:07,Grocery
TX000797,AC00417,51.07,1/23/2023 18:06,Debit,Dallas,D000114,162.198.218.92,M017,Branch,63,Retired,133,1,4292.16,11/4/2024 8:12,Grocery
TX000798,AC00208,435.86,12/29/2023 17:17,Debit,Jacksonville,D000471,147.125.143.41,M075,ATM,56,Retired,134,1,3801.82,11/4/2024 8:09,Travel
TX000799,AC00304,74.73,1/30/2023 17:17,Credit,Jacksonville,D000566,92.180.81.50,M009,Branch,64,Retired,162,1,6353.22,11/4/2024 8:08,Grocery
TX000800,AC00166,182.79,10/25/2023 16:21,Credit,Louisville,D000499,35.73.67.98,M013,Online,23,Student,14,1,1251.85,11/4/2024 8:06,Entertainment
TX000801,AC00279,628.36,1/20/2023 16:09,Debit,Austin,D000415,196.121.240.10,M005,Online,44,Doctor,108,1,11869.71,11/4/2024 8:07,Entertainment
TX000802,AC00114,268.39,2/21/2023 18:13,Debit,San Antonio,D000224,81.102.230.41,M021,Online,29,Doctor,177,1,9409.43,11/4/2024 8:11,Entertainment
TX000803,AC00411,362.27,5/11/2023 16:36,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,80,Retired,47,1,6003.59,11/4/2024 8:07,Travel
TX000804,AC00380,560.15,8/14/2023 18:01,Credit,Memphis,D000493,93.169.212.219,M059,Online,50,Engineer,92,1,817.83,11/4/2024 8:10,Travel
TX000805,AC00272,351.99,6/12/2023 16:58,Debit,Chicago,D000513,15.176.70.194,M001,ATM,80,Retired,45,2,3663.64,11/4/2024 8:11,Grocery
TX000806,AC00202,132.36,3/13/2023 17:01,Debit,Colorado Springs,D000203,41.0.10.107,M094,Branch,28,Student,160,1,319.65,11/4/2024 8:10,Utilities
TX000807,AC00053,24.77,11/1/2023 16:55,Credit,Nashville,D000449,223.32.70.156,M002,Online,40,Engineer,17,1,478.23,11/4/2024 8:07,Electronics
TX000808,AC00316,668.67,11/7/2023 17:38,Debit,Detroit,D000682,184.59.28.72,M019,Online,44,Doctor,143,4,13446.81,11/4/2024 8:06,Travel
TX000809,AC00422,80.24,5/19/2023 17:28,Credit,New York,D000604,190.92.63.219,M016,Branch,53,Doctor,58,1,8012.81,11/4/2024 8:12,Retail
TX000810,AC00083,8.65,11/20/2023 16:28,Debit,Mesa,D000105,217.233.219.196,M060,ATM,68,Retired,198,1,4201.22,11/4/2024 8:11,Healthcare
TX000811,AC00125,178.91,3/15/2023 16:37,Debit,Omaha,D000041,35.67.21.23,M035,ATM,18,Student,19,1,8870.89,11/4/2024 8:07,Travel
TX000812,AC00227,115.22,12/8/2023 17:05,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,27,Engineer,108,1,906.2,11/4/2024 8:09,Dining
TX000813,AC00292,161.63,12/25/2023 16:32,Debit,San Jose,D000626,34.86.220.205,M077,Online,46,Doctor,276,1,9286.37,11/4/2024 8:08,Entertainment
TX000814,AC00319,542.75,12/7/2023 18:28,Credit,Nashville,D000641,82.115.199.37,M045,Branch,70,Retired,63,1,2224.08,11/4/2024 8:08,Entertainment
TX000815,AC00431,317.47,5/1/2023 17:31,Credit,Sacramento,D000060,119.163.214.161,M083,Online,67,Doctor,16,1,14639.28,11/4/2024 8:07,Travel
TX000816,AC00365,280.99,2/20/2023 18:03,Debit,Houston,D000374,11.167.243.171,M096,Branch,45,Engineer,29,1,9733.59,11/4/2024 8:07,Retail
TX000817,AC00050,24.19,2/8/2023 17:33,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29,Engineer,28,1,2756.2,11/4/2024 8:07,Entertainment
TX000818,AC00129,586.85,8/15/2023 16:57,Debit,Mesa,D000515,187.199.178.27,M014,ATM,36,Doctor,86,1,6655.15,11/4/2024 8:12,Utilities
TX000819,AC00366,372.41,6/19/2023 18:12,Debit,San Diego,D000362,214.125.131.88,M088,ATM,55,Retired,143,1,3233.87,11/4/2024 8:06,Retail
TX000820,AC00452,63.17,7/25/2023 18:28,Debit,Fresno,D000647,113.137.153.101,M039,ATM,20,Student,148,1,1676.57,11/4/2024 8:07,Dining
TX000821,AC00339,383.69,10/31/2023 17:06,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,54,Engineer,285,1,8371.11,11/4/2024 8:10,Retail
TX000822,AC00389,247.17,5/22/2023 17:58,Credit,Chicago,D000081,56.89.80.133,M096,Branch,65,Retired,149,1,2611.64,11/4/2024 8:07,Retail
TX000823,AC00188,48.78,8/11/2023 16:43,Credit,Kansas City,D000071,112.222.0.29,M006,Branch,18,Student,136,1,552.06,11/4/2024 8:10,Utilities
TX000824,AC00039,4.15,10/19/2023 16:34,Credit,Omaha,D000214,166.41.54.117,M019,Branch,60,Retired,119,1,6017.36,11/4/2024 8:09,Travel
TX000825,AC00319,60.99,8/1/2023 17:14,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,34,Engineer,58,1,7281.46,11/4/2024 8:07,Entertainment
TX000826,AC00077,408.19,12/15/2023 16:48,Debit,Mesa,D000369,19.20.13.234,M038,Branch,26,Engineer,241,1,6847.47,11/4/2024 8:08,Utilities
TX000827,AC00131,524.6,4/7/2023 17:37,Debit,El Paso,D000593,44.73.3.217,M002,Branch,58,Doctor,76,1,13017.7,11/4/2024 8:09,Electronics
TX000828,AC00180,108.96,10/10/2023 18:12,Debit,Milwaukee,D000240,49.31.186.82,M070,ATM,26,Student,247,1,7597.66,11/4/2024 8:06,Utilities
TX000829,AC00249,70.03,12/18/2023 18:34,Debit,Nashville,D000005,193.221.15.59,M073,Branch,63,Retired,49,1,7330.31,11/4/2024 8:07,Grocery
TX000830,AC00454,124.84,9/22/2023 17:44,Debit,Louisville,D000640,18.72.115.111,M051,Online,52,Retired,79,1,6711.78,11/4/2024 8:11,Travel
TX000831,AC00076,324.04,7/5/2023 16:49,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,54,Retired,30,1,2248.06,11/4/2024 8:08,Travel
TX000832,AC00386,39.69,4/24/2023 17:16,Debit,Austin,D000539,219.98.242.240,M089,Online,70,Retired,163,1,3524.68,11/4/2024 8:07,Grocery
TX000833,AC00444,157.7,12/1/2023 17:29,Credit,Omaha,D000075,21.190.11.223,M019,Branch,58,Engineer,46,1,8332.58,11/4/2024 8:11,Travel
TX000834,AC00307,81.27,11/7/2023 16:36,Credit,Seattle,D000228,201.95.180.152,M051,Online,22,Student,68,1,1814.48,11/4/2024 8:10,Travel
TX000835,AC00397,193.82,4/20/2023 17:52,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,37,Engineer,176,1,3886.77,11/4/2024 8:12,Electronics
TX000836,AC00078,16.73,11/30/2023 17:48,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13,11/4/2024 8:08,Utilities
TX000837,AC00348,474.05,8/10/2023 18:30,Debit,San Jose,D000643,24.129.74.189,M031,ATM,57,Retired,214,1,1484.31,11/4/2024 8:10,Dining
TX000838,AC00169,39.21,5/10/2023 16:15,Debit,Miami,D000059,105.87.212.115,M093,ATM,66,Doctor,245,4,9385.57,11/4/2024 8:11,Entertainment
TX000839,AC00007,637.75,7/24/2023 16:07,Debit,Dallas,D000561,184.57.159.204,M028,Branch,79,Retired,152,1,4202.92,11/4/2024 8:08,Healthcare
TX000840,AC00009,153.59,5/4/2023 17:43,Credit,Portland,D000270,204.120.80.105,M001,Branch,66,Retired,174,1,4813.12,11/4/2024 8:09,Grocery
TX000841,AC00065,186.6,10/25/2023 16:03,Debit,Tucson,D000554,184.185.209.72,M086,Branch,18,Student,139,1,9716.68,11/4/2024 8:10,Utilities
TX000842,AC00362,644.08,5/8/2023 17:29,Debit,Atlanta,D000377,57.232.212.116,M018,Online,24,Student,55,1,1980.62,11/4/2024 8:07,Electronics
TX000843,AC00444,226.66,12/27/2023 18:55,Debit,Austin,D000644,16.94.155.46,M001,Branch,41,Doctor,168,1,10216.25,11/4/2024 8:07,Grocery
TX000844,AC00106,305,10/12/2023 17:20,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,22,Student,222,1,944.83,11/4/2024 8:06,Travel
TX000845,AC00241,233.1,1/16/2023 17:28,Credit,Nashville,D000472,38.164.132.63,M011,Branch,42,Doctor,37,1,7469.2,11/4/2024 8:11,Travel
TX000846,AC00092,793.13,5/10/2023 16:38,Debit,Memphis,D000518,173.232.121.213,M035,Online,68,Doctor,76,1,13389.16,11/4/2024 8:09,Travel
TX000847,AC00173,224.19,9/21/2023 16:42,Debit,Houston,D000266,46.150.175.171,M017,ATM,52,Doctor,93,1,8475.47,11/4/2024 8:07,Grocery
TX000848,AC00363,214.83,3/20/2023 18:12,Credit,Tucson,D000228,205.45.234.42,M009,ATM,23,Student,63,1,991.69,11/4/2024 8:11,Grocery
TX000849,AC00185,163.46,9/8/2023 17:09,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,63,Retired,111,1,6953.8,11/4/2024 8:11,Entertainment
TX000850,AC00370,194.99,12/1/2023 17:01,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,34,Engineer,91,1,1370.03,11/4/2024 8:07,Grocery
TX000851,AC00124,23.4,2/8/2023 18:27,Debit,El Paso,D000079,74.58.165.67,M027,ATM,46,Doctor,175,4,14851.28,11/4/2024 8:07,Travel
TX000852,AC00412,227.5,3/13/2023 16:59,Debit,Sacramento,D000227,134.140.85.231,M055,Online,34,Doctor,277,1,11505.35,11/4/2024 8:11,Dining
TX000853,AC00068,259.9,6/22/2023 16:08,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,26,Student,100,1,914.28,11/4/2024 8:07,Travel
TX000854,AC00321,59.51,4/4/2023 16:12,Credit,Dallas,D000263,86.220.59.252,M086,Online,36,Doctor,55,1,9955.88,11/4/2024 8:12,Utilities
TX000855,AC00302,50.63,5/24/2023 16:21,Debit,Columbus,D000314,9.230.41.239,M045,Online,64,Retired,143,1,4732.81,11/4/2024 8:12,Entertainment
TX000856,AC00217,1074.95,6/2/2023 16:49,Debit,Jacksonville,D000674,167.95.191.52,M089,Branch,20,Student,91,1,530.86,11/4/2024 8:09,Grocery
TX000857,AC00298,112.94,11/24/2023 17:35,Credit,San Antonio,D000265,142.160.124.244,M091,Online,73,Retired,31,1,3807.84,11/4/2024 8:07,Travel
TX000858,AC00327,11.81,2/27/2023 16:07,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,21,Student,131,1,320.25,11/4/2024 8:07,Retail
TX000859,AC00054,329.14,11/14/2023 16:37,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,55,Doctor,14,1,12033.92,11/4/2024 8:09,Electronics
TX000860,AC00403,154.24,11/6/2023 16:19,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55,11/4/2024 8:08,Grocery
TX000861,AC00397,233.44,1/20/2023 16:23,Debit,Chicago,D000334,37.213.85.222,M037,Online,20,Student,297,1,1691.88,11/4/2024 8:07,Entertainment
TX000862,AC00383,141.8,11/15/2023 18:56,Debit,Chicago,D000046,184.4.253.143,M088,ATM,18,Student,116,1,1697.67,11/4/2024 8:08,Retail
TX000863,AC00450,209.03,10/9/2023 18:20,Debit,Detroit,D000371,175.210.47.87,M012,Branch,55,Engineer,126,1,8359.5,11/4/2024 8:10,Healthcare
TX000864,AC00086,1137.63,2/14/2023 16:55,Debit,Baltimore,D000494,213.207.62.176,M074,ATM,26,Student,144,1,1629.12,11/4/2024 8:08,Electronics
TX000865,AC00156,261.14,5/15/2023 18:44,Debit,San Antonio,D000218,186.135.2.148,M040,ATM,42,Engineer,162,1,6100.08,11/4/2024 8:08,Retail
TX000866,AC00418,101.81,6/29/2023 17:51,Debit,Fort Worth,D000209,160.212.125.105,M087,ATM,45,Doctor,105,1,13872.03,11/4/2024 8:11,Dining
TX000867,AC00263,98.71,9/18/2023 17:41,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,32,Doctor,117,1,10095.23,11/4/2024 8:07,Utilities
TX000868,AC00009,87.38,3/3/2023 18:23,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,21,Student,252,1,1504.99,11/4/2024 8:09,Utilities
TX000869,AC00436,83.39,9/18/2023 16:00,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11,11/4/2024 8:12,Electronics
TX000870,AC00399,267.55,6/13/2023 16:06,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04,11/4/2024 8:12,Healthcare
TX000871,AC00182,870.05,8/31/2023 16:42,Debit,El Paso,D000098,80.90.35.146,M077,ATM,29,Doctor,39,1,905.25,11/4/2024 8:11,Entertainment
TX000872,AC00482,154.32,1/1/2024 16:53,Credit,Tucson,D000055,8.244.162.185,M015,ATM,38,Engineer,269,1,6972.5,11/4/2024 8:11,Dining
TX000873,AC00475,164.51,6/5/2023 18:09,Debit,Louisville,D000105,189.248.139.91,M056,Branch,78,Retired,110,1,3553.69,11/4/2024 8:07,Retail
TX000874,AC00253,758.12,7/3/2023 18:46,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,69,Retired,90,1,6164.65,11/4/2024 8:11,Healthcare
TX000875,AC00376,103.76,3/29/2023 16:20,Debit,Kansas City,D000667,79.47.176.19,M085,Online,28,Engineer,188,1,9626.14,11/4/2024 8:11,Entertainment
TX000876,AC00058,583.92,8/1/2023 16:11,Debit,Kansas City,D000429,32.169.88.41,M024,Online,55,Engineer,139,1,6364.14,11/4/2024 8:06,Retail
TX000877,AC00304,204.06,1/2/2023 16:07,Debit,Washington,D000685,150.231.20.169,M069,Online,77,Retired,159,1,4351.83,11/4/2024 8:07,Entertainment
TX000878,AC00035,53.51,10/26/2023 16:54,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,5773.5,11/4/2024 8:11,Utilities
TX000879,AC00366,1108.46,8/31/2023 16:16,Debit,Los Angeles,D000353,48.89.167.189,M046,Branch,30,Engineer,262,1,9257.04,11/4/2024 8:06,Utilities
TX000880,AC00362,52.95,8/7/2023 18:02,Credit,Charlotte,D000652,148.234.210.167,M061,Online,68,Retired,14,1,6335.58,11/4/2024 8:07,Entertainment
TX000881,AC00094,120.17,8/8/2023 17:07,Debit,Portland,D000052,47.167.178.158,M023,ATM,49,Doctor,105,1,5403.79,11/4/2024 8:11,Dining
TX000882,AC00225,220.8,9/6/2023 18:43,Debit,Indianapolis,D000532,10.223.224.50,M021,Online,31,Engineer,28,1,8135.31,11/4/2024 8:10,Entertainment
TX000883,AC00474,119.01,3/13/2023 17:26,Debit,Philadelphia,D000418,14.200.197.126,M069,ATM,45,Doctor,87,1,9798.26,11/4/2024 8:09,Entertainment
TX000884,AC00448,183.32,5/10/2023 16:27,Debit,Raleigh,D000450,162.207.77.170,M041,ATM,21,Student,74,1,137.42,11/4/2024 8:09,Grocery
TX000885,AC00439,858.88,8/22/2023 16:31,Debit,Jacksonville,D000389,146.53.16.47,M085,Online,60,Engineer,227,1,7015.46,11/4/2024 8:12,Entertainment
TX000886,AC00133,11.46,2/13/2023 16:53,Credit,San Francisco,D000315,13.188.62.74,M092,Online,41,Engineer,128,1,2356.71,11/4/2024 8:09,Healthcare
TX000887,AC00480,61.37,2/6/2023 16:54,Debit,Columbus,D000074,57.141.198.111,M001,Branch,75,Retired,164,1,4294.44,11/4/2024 8:10,Grocery
TX000888,AC00265,103.08,2/27/2023 16:48,Credit,Milwaukee,D000304,66.255.7.16,M096,Branch,49,Engineer,150,1,9251.38,11/4/2024 8:06,Retail
TX000889,AC00176,1.21,8/21/2023 17:19,Debit,Atlanta,D000369,96.115.67.230,M039,Branch,55,Retired,196,1,7542.74,11/4/2024 8:11,Dining
TX000890,AC00278,425.18,10/4/2023 16:00,Credit,Colorado Springs,D000496,77.92.193.22,M051,Online,26,Engineer,172,1,9880.71,11/4/2024 8:08,Travel
TX000891,AC00216,60.96,10/23/2023 16:35,Debit,Colorado Springs,D000090,184.185.209.72,M065,ATM,52,Retired,238,1,6189.24,11/4/2024 8:09,Grocery
TX000892,AC00431,64.21,1/9/2023 16:36,Debit,Omaha,D000527,134.222.122.238,M028,ATM,51,Doctor,37,1,12540.18,11/4/2024 8:09,Healthcare
TX000893,AC00063,523.02,5/19/2023 18:32,Debit,Jacksonville,D000689,124.180.225.109,M010,Online,53,Retired,83,1,4586.11,11/4/2024 8:06,Electronics
TX000894,AC00090,50.26,11/9/2023 17:51,Debit,Las Vegas,D000268,52.1.78.30,M055,Branch,65,Retired,164,1,1519.38,11/4/2024 8:10,Dining
TX000895,AC00133,110.08,11/20/2023 17:15,Debit,Detroit,D000560,207.157.126.125,M059,Branch,19,Student,95,1,1447.26,11/4/2024 8:08,Travel
TX000896,AC00357,54.47,11/13/2023 17:47,Credit,Philadelphia,D000434,190.92.63.219,M100,Branch,23,Student,34,1,1131.42,11/4/2024 8:11,Healthcare
TX000897,AC00404,79.76,4/3/2023 16:25,Debit,Kansas City,D000110,221.169.49.152,M043,Online,68,Doctor,115,1,10278.75,11/4/2024 8:08,Travel
TX000898,AC00390,16.79,11/6/2023 16:42,Credit,Detroit,D000317,204.120.80.105,M023,Online,30,Doctor,146,1,535.15,11/4/2024 8:11,Dining
TX000899,AC00083,1531.31,10/23/2023 18:00,Debit,San Diego,D000319,91.204.200.167,M078,Online,18,Student,62,4,859.86,11/4/2024 8:06,Utilities
TX000900,AC00161,68.62,6/29/2023 16:57,Debit,Omaha,D000044,167.67.137.223,M091,Branch,29,Doctor,157,1,13891.47,11/4/2024 8:10,Travel
TX000901,AC00425,157.16,3/13/2023 17:34,Debit,New York,D000682,133.223.159.151,M068,Branch,20,Student,280,1,1545.77,11/4/2024 8:07,Healthcare
TX000902,AC00363,643.38,11/6/2023 17:19,Credit,Detroit,D000251,107.247.202.71,M044,Online,18,Student,105,1,1046.74,11/4/2024 8:12,Healthcare
TX000903,AC00385,328.34,10/12/2023 16:17,Credit,San Diego,D000245,106.244.1.47,M014,Online,42,Engineer,31,1,2840.45,11/4/2024 8:09,Utilities
TX000904,AC00045,72.68,7/21/2023 17:56,Debit,Seattle,D000697,87.234.36.48,M072,Online,69,Retired,44,1,6216.77,11/4/2024 8:10,Retail
TX000905,AC00480,354.76,5/17/2023 16:30,Debit,Detroit,D000135,54.252.249.33,M065,Branch,51,Doctor,279,1,10141.92,11/4/2024 8:07,Grocery
TX000906,AC00369,793.88,2/22/2023 16:17,Credit,Los Angeles,D000317,89.237.88.251,M036,ATM,22,Student,252,1,1404.06,11/4/2024 8:07,Healthcare
TX000907,AC00109,29.22,2/27/2023 18:33,Debit,Detroit,D000660,218.83.2.94,M056,ATM,27,Engineer,69,1,7795.79,11/4/2024 8:10,Retail
TX000908,AC00264,653.97,10/4/2023 17:41,Debit,Miami,D000464,141.241.241.128,M067,Online,37,Engineer,100,1,3886.65,11/4/2024 8:11,Travel
TX000909,AC00076,366.43,1/30/2023 16:38,Credit,Portland,D000069,40.244.94.218,M080,Online,21,Student,92,1,1560.45,11/4/2024 8:09,Retail
TX000910,AC00438,120.86,11/16/2023 17:57,Debit,Colorado Springs,D000035,184.146.10.88,M081,Online,33,Doctor,162,4,13566.58,11/4/2024 8:11,Grocery
TX000911,AC00453,233.74,2/13/2023 16:43,Debit,Boston,D000373,6.44.165.160,M056,Online,72,Retired,142,1,4749.54,11/4/2024 8:06,Retail
TX000912,AC00222,471.84,9/29/2023 17:31,Debit,Raleigh,D000163,137.33.78.168,M080,ATM,18,Student,138,1,1044.33,11/4/2024 8:08,Retail
TX000913,AC00179,213.4,8/14/2023 16:40,Credit,Fort Worth,D000203,198.73.211.114,M087,Branch,73,Retired,100,1,2012.24,11/4/2024 8:09,Dining
TX000914,AC00386,254.21,5/22/2023 16:48,Debit,Phoenix,D000487,137.33.78.168,M030,ATM,48,Engineer,46,1,2487.2,11/4/2024 8:10,Utilities
TX000915,AC00171,577.73,11/10/2023 16:26,Debit,San Jose,D000527,93.146.251.20,M033,ATM,37,Doctor,63,1,14977.99,11/4/2024 8:06,Grocery
TX000916,AC00336,170.26,9/25/2023 16:58,Debit,Chicago,D000445,6.44.165.160,M053,ATM,27,Student,265,1,1969.48,11/4/2024 8:07,Entertainment
TX000917,AC00272,337.73,5/23/2023 17:12,Debit,San Antonio,D000480,219.193.239.152,M065,Online,78,Retired,107,4,7001.2,11/4/2024 8:07,Grocery
TX000918,AC00402,330.61,7/6/2023 16:04,Credit,Nashville,D000648,186.54.68.246,M099,Branch,64,Retired,113,1,2525.25,11/4/2024 8:10,Travel
TX000919,AC00136,132.33,11/10/2023 16:32,Credit,Phoenix,D000437,88.55.149.101,M004,ATM,35,Engineer,47,1,7457.94,11/4/2024 8:08,Healthcare
TX000920,AC00280,672.74,8/10/2023 16:39,Credit,Colorado Springs,D000033,169.67.220.37,M068,Branch,46,Engineer,118,1,5386.52,11/4/2024 8:11,Healthcare
TX000921,AC00352,74.04,2/23/2023 18:23,Debit,Memphis,D000103,188.124.181.12,M094,Online,18,Student,66,1,1690.23,11/4/2024 8:11,Utilities
TX000922,AC00495,197.18,5/9/2023 16:47,Debit,Tucson,D000042,189.20.224.220,M011,Online,28,Engineer,135,1,3114.92,11/4/2024 8:10,Travel
TX000923,AC00061,21.15,11/20/2023 16:06,Debit,Columbus,D000484,159.37.30.154,M058,Branch,70,Retired,180,1,3466.74,11/4/2024 8:09,Electronics
TX000924,AC00129,218.37,6/5/2023 16:27,Debit,Houston,D000651,147.119.62.178,M075,ATM,62,Doctor,105,1,9942.24,11/4/2024 8:10,Travel
TX000925,AC00237,590.01,2/6/2023 16:42,Debit,San Jose,D000248,197.162.55.147,M044,Online,29,Doctor,140,3,9791.74,11/4/2024 8:07,Healthcare
TX000926,AC00230,697.82,11/27/2023 16:10,Debit,New York,D000377,161.25.82.11,M092,Online,44,Engineer,153,1,6824,11/4/2024 8:07,Healthcare
TX000927,AC00224,302.76,11/16/2023 17:14,Debit,Sacramento,D000640,221.23.158.87,M043,ATM,38,Engineer,88,3,8583.39,11/4/2024 8:11,Travel
TX000928,AC00354,148,1/23/2023 16:48,Debit,Tucson,D000530,38.164.132.63,M065,Branch,20,Student,35,1,1488.65,11/4/2024 8:06,Grocery
TX000929,AC00479,22.26,1/30/2023 18:50,Debit,San Antonio,D000028,211.45.75.44,M057,Branch,19,Student,56,1,5583.88,11/4/2024 8:08,Grocery
TX000930,AC00329,0.86,2/13/2023 17:49,Debit,Colorado Springs,D000082,120.16.186.17,M050,ATM,25,Student,139,1,1357.22,11/4/2024 8:12,Electronics
TX000931,AC00160,757.1,1/23/2023 17:22,Debit,Atlanta,D000667,14.200.197.126,M071,Branch,65,Doctor,203,1,10553.23,11/4/2024 8:11,Dining
TX000932,AC00050,38.81,4/28/2023 18:52,Credit,Virginia Beach,D000285,120.32.147.210,M001,Online,25,Student,145,1,1619.6,11/4/2024 8:12,Grocery
TX000933,AC00200,76.51,4/3/2023 16:01,Credit,Mesa,D000242,200.22.195.243,M016,Online,49,Engineer,120,4,9475.4,11/4/2024 8:07,Retail
TX000934,AC00254,32.46,3/10/2023 18:59,Debit,Charlotte,D000536,156.187.182.236,M092,Online,31,Doctor,10,1,8656.18,11/4/2024 8:09,Healthcare
TX000935,AC00456,1022.75,1/19/2023 16:45,Credit,San Jose,D000294,190.164.160.79,M091,Branch,62,Doctor,158,1,207.74,11/4/2024 8:10,Travel
TX000936,AC00320,20.64,4/20/2023 16:01,Debit,Charlotte,D000063,197.23.128.119,M079,Branch,22,Student,59,1,949.38,11/4/2024 8:09,Dining
TX000937,AC00446,662.11,2/2/2023 16:52,Debit,Atlanta,D000416,145.246.171.225,M100,Branch,23,Student,219,1,1996.38,11/4/2024 8:07,Healthcare
TX000938,AC00292,288.77,11/13/2023 16:42,Debit,Los Angeles,D000422,94.37.250.128,M025,ATM,55,Engineer,110,1,8836.51,11/4/2024 8:09,Grocery
TX000939,AC00111,35.05,9/27/2023 18:52,Debit,Boston,D000589,115.241.186.164,M047,Branch,30,Doctor,105,1,14330.47,11/4/2024 8:07,Dining
TX000940,AC00157,214.73,11/10/2023 18:28,Credit,Los Angeles,D000104,57.166.147.242,M061,ATM,46,Doctor,26,1,5368.42,11/4/2024 8:07,Entertainment
TX000941,AC00429,25.38,10/23/2023 16:03,Debit,Louisville,D000222,201.114.165.141,M024,Branch,57,Engineer,66,1,8616.05,11/4/2024 8:11,Retail
TX000942,AC00182,617.66,1/30/2023 16:34,Debit,Memphis,D000116,100.4.40.132,M036,ATM,41,Engineer,40,1,5906.58,11/4/2024 8:10,Healthcare
TX000943,AC00166,446.39,12/12/2023 17:41,Debit,Houston,D000102,155.37.19.43,M019,ATM,63,Retired,77,1,7863.6,11/4/2024 8:07,Travel
TX000944,AC00005,377.92,2/22/2023 17:29,Debit,Raleigh,D000360,179.43.245.131,M029,Branch,33,Engineer,204,1,2254.71,11/4/2024 8:06,Entertainment
TX000945,AC00459,11.04,2/13/2023 18:17,Debit,Phoenix,D000638,168.36.49.167,M036,Online,30,Engineer,43,1,6983.04,11/4/2024 8:10,Healthcare
TX000946,AC00432,275.46,7/24/2023 17:09,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,36,Doctor,67,1,9697.75,11/4/2024 8:12,Retail
TX000947,AC00317,179.76,7/12/2023 16:11,Debit,Philadelphia,D000038,193.190.29.63,M039,Online,78,Retired,81,1,5909.52,11/4/2024 8:09,Dining
TX000948,AC00377,32.34,6/21/2023 16:52,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,44,Doctor,45,1,7847.62,11/4/2024 8:09,Retail
TX000949,AC00130,273.92,7/4/2023 17:50,Debit,Portland,D000646,116.43.88.219,M053,Branch,79,Retired,109,1,4543.56,11/4/2024 8:11,Entertainment
